事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,1,人対車両,1,晴,13,昼－暮,15-18時,1,日,0,53,2023,23,17,4,2023/4/23,17:53,1,,24160,14,単路－その他,1,138.3133439,34.83736889
2,負傷,1,人対車両,1,晴,13,昼－暮,15-18時,4,水,0,5,2023,20,17,9,2023/9/20,17:5,1,,37000,14,単路－その他,1,138.2849389,34.86514611
2,負傷,1,人対車両,1,晴,13,昼－暮,18-21時,6,金,0,20,2023,23,18,6,2023/6/23,18:20,1,,37000,14,単路－その他,1,138.2832361,34.86696
2,負傷,1,人対車両,1,晴,13,昼－暮,15-18時,7,土,0,45,2023,9,15,12,2023/12/9,15:45,1,,99000,0,一般交通の場所,1,138.2828111,34.80372694
2,負傷,1,人対車両,1,晴,21,夜－暮,18-21時,2,月,0,2,2023,1,19,5,2023/5/1,19:2,1,,37000,1,交差点－その他,1,138.3243089,34.85123694
2,負傷,1,人対車両,1,晴,21,夜－暮,18-21時,3,火,0,23,2023,28,18,2,2023/2/28,18:23,1,,37000,14,単路－その他,1,138.2862369,34.86354389
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,3,火,0,30,2023,26,17,12,2023/12/26,17:30,1,,37000,14,単路－その他,1,138.3007519,34.84799306
2,負傷,1,人対車両,1,晴,21,夜－暮,18-21時,6,金,0,42,2023,17,18,3,2023/3/17,18:42,1,主要地方道－市道,1500,1,交差点－その他,1,138.2959019,34.82644889
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,7,土,0,17,2023,30,17,12,2023/12/30,17:17,1,,37000,1,交差点－その他,1,138.3253339,34.82828306
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,1,日,0,50,2023,15,18,10,2023/10/15,18:50,1,,37000,14,単路－その他,1,138.3163419,34.84684694
2,負傷,1,人対車両,1,晴,22,夜－夜,3-6時,3,火,0,30,2023,26,5,12,2023/12/26,5:30,1,,10310,1,交差点－その他,1,138.3030011,34.79848889
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,3,火,0,55,2023,26,18,12,2023/12/26,18:55,1,,37000,1,交差点－その他,1,138.3127311,34.83891306
2,負傷,1,人対車両,1,晴,22,夜－夜,21-24時,3,火,0,5,2023,21,22,3,2023/3/21,22:5,1,,37000,14,単路－その他,1,138.3098289,34.86048111
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,4,水,0,37,2023,8,20,2,2023/2/8,20:37,1,,37000,1,交差点－その他,1,138.3231961,34.84285806
2,負傷,1,人対車両,1,晴,22,夜－夜,21-24時,4,水,0,27,2023,29,23,3,2023/3/29,23:27,1,,22220,1,交差点－その他,1,138.2854869,34.86180111
2,負傷,1,人対車両,1,晴,22,夜－夜,21-24時,4,水,0,48,2023,26,21,7,2023/7/26,21:48,1,主要地方道－市道,1500,14,単路－その他,1,138.3041039,34.79954111
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,6,金,0,3,2023,3,20,2,2023/2/3,20:3,1,,37000,1,交差点－その他,1,138.3085839,34.83849611
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,6,金,0,29,2023,20,18,10,2023/10/20,18:29,1,,37000,7,交差点付近－その他,1,138.2882019,34.82229806
2,負傷,1,人対車両,1,晴,23,夜－明,3-6時,2,月,0,35,2023,17,4,4,2023/4/17,4:35,1,,10810,7,交差点付近－その他,1,138.30487,34.88096306
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,2,月,0,35,2023,30,6,10,2023/10/30,6:35,1,,37000,1,交差点－その他,1,138.28922,34.85973111
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,42,2023,14,6,3,2023/3/14,6:42,1,,37000,1,交差点－その他,1,138.2936239,34.85691889
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,10,2023,8,7,2,2023/2/8,7:10,1,,37000,1,交差点－その他,1,138.3225581,34.84621694
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,30,2023,8,6,11,2023/11/8,6:30,1,,10810,14,単路－その他,1,138.3048069,34.88107111
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,15,2023,29,7,11,2023/11/29,7:15,1,,10310,14,単路－その他,1,138.3212731,34.85565
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,54,2023,13,6,12,2023/12/13,6:54,1,,10340,14,単路－その他,1,138.2496089,34.81086306
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,40,2023,27,7,12,2023/12/27,7:40,2,,37000,1,交差点－その他,1,138.3064681,34.87227889
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,39,2023,12,7,1,2023/1/12,7:39,1,,37000,1,交差点－その他,1,138.2824539,34.85829
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,40,2023,2,6,11,2023/11/2,6:40,1,,37000,1,交差点－その他,1,138.3234639,34.84013389
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,3,2023,7,7,12,2023/12/7,7:3,1,,37000,1,交差点－その他,1,138.2703789,34.81317889
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,9,2023,23,7,11,2023/11/23,7:9,1,,10810,14,単路－その他,1,138.2978961,34.88406611
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,38,2023,20,7,1,2023/1/20,7:38,1,,37000,1,交差点－その他,1,138.2968489,34.87926389
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,29,2023,17,7,2,2023/2/17,7:29,1,,37000,1,交差点－その他,1,138.3133961,34.86112806
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,23,2023,13,7,1,2023/1/13,7:23,1,,10330,14,単路－その他,1,138.2764119,34.81801
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,7,土,0,0,2023,28,7,10,2023/10/28,7:0,1,,10810,7,交差点付近－その他,1,138.3023019,34.88177694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,22,2023,8,9,1,2023/1/8,9:22,1,,99000,0,一般交通の場所,1,138.2824011,34.80400694
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,15,2023,18,17,6,2023/6/18,17:15,1,,99000,0,一般交通の場所,1,138.3205261,34.88306889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,36,2023,31,12,12,2023/12/31,12:36,1,,37000,0,一般交通の場所,1,138.3114639,34.85925889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,44,2023,31,12,12,2023/12/31,12:44,1,,99000,0,一般交通の場所,1,138.3024889,34.87727889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,15,2023,26,12,2,2023/2/26,12:15,1,,24160,1,交差点－その他,1,138.325335,34.87476694
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,7,2023,16,15,4,2023/4/16,15:7,1,主要地方道－市道,1500,1,交差点－その他,1,138.2999889,34.84227694
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,0,2023,25,12,6,2023/6/25,12:0,1,,37000,1,交差点－その他,1,138.2765989,34.811485
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,37,2023,16,7,7,2023/7/16,7:37,1,,37000,1,交差点－その他,1,138.3032289,34.86640694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,10,2023,16,10,7,2023/7/16,10:10,1,,37000,1,交差点－その他,1,138.3080219,34.85173806
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,33,2023,16,16,7,2023/7/16,16:33,1,,37000,1,交差点－その他,1,138.3140481,34.86389306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,0,2023,30,17,7,2023/7/30,17:0,1,,37000,1,交差点－その他,1,138.3132219,34.86833194
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,38,2023,27,10,8,2023/8/27,10:38,1,,37000,1,交差点－その他,1,138.3239119,34.87565611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,30,2023,15,12,10,2023/10/15,12:30,1,,37000,1,交差点－その他,1,138.29314,34.83528389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,20,2023,29,12,10,2023/10/29,12:20,1,,10300,1,交差点－その他,1,138.2885611,34.87117389
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,25,2023,26,9,11,2023/11/26,9:25,1,,10310,7,交差点付近－その他,1,138.2902581,34.78658
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,5,2023,26,14,11,2023/11/26,14:5,1,,37000,7,交差点付近－その他,1,138.2872261,34.85338694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,25,2023,24,11,12,2023/12/24,11:25,1,,10810,7,交差点付近－その他,1,138.3017039,34.88202
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,4,2023,5,10,2,2023/2/5,10:4,1,,37000,13,単路－カーブ・屈折,1,138.312875,34.86722389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,13,2023,26,13,2,2023/2/26,13:13,1,,42710,14,単路－その他,1,138.2796461,34.83616694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,55,2023,2,9,4,2023/4/2,9:55,1,,37000,14,単路－その他,1,138.2949931,34.85387111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,55,2023,2,7,7,2023/7/2,7:55,1,主要地方道－市道,1500,14,単路－その他,1,138.2793281,34.81627889
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,44,2023,2,8,7,2023/7/2,8:44,1,,22240,14,単路－その他,1,138.291925,34.84475889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,55,2023,2,13,7,2023/7/2,13:55,1,,37000,14,単路－その他,1,138.3080231,34.84597306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,40,2023,27,14,8,2023/8/27,14:40,1,,37000,14,単路－その他,1,138.2905819,34.82772389
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,3,2023,13,16,8,2023/8/13,16:3,1,主要地方道－市道,1500,14,単路－その他,1,138.3199181,34.88218694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,30,2023,3,11,9,2023/9/3,11:30,1,,22240,14,単路－その他,1,138.2908089,34.84743889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,5,2023,22,9,10,2023/10/22,9:5,1,,10300,14,単路－その他,1,138.3023411,34.87103111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,27,2023,29,12,10,2023/10/29,12:27,1,,24160,14,単路－その他,1,138.3181031,34.84652111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,58,2023,19,12,11,2023/11/19,12:58,1,,22220,14,単路－その他,1,138.318915,34.86362611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,3,2023,22,10,1,2023/1/22,10:3,2,,37000,1,交差点－その他,1,138.31736,34.88274194
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,58,2023,23,8,4,2023/4/23,8:58,2,,37000,1,交差点－その他,1,138.3177781,34.83530389
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,15,2023,15,11,10,2023/10/15,11:15,2,,22240,1,交差点－その他,1,138.288305,34.85866111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,57,2023,15,12,10,2023/10/15,12:57,2,,37000,1,交差点－その他,1,138.3127239,34.83885111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,34,2023,1,14,10,2023/10/1,14:34,2,,37000,1,交差点－その他,1,138.3006789,34.84920306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,7,2023,8,12,10,2023/10/8,12:7,2,,10810,7,交差点付近－その他,1,138.3130631,34.87379889
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,40,2023,9,16,7,2023/7/9,16:40,2,,37000,14,単路－その他,1,138.3108089,34.85748889
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,37,2023,19,15,11,2023/11/19,15:37,2,主要地方道－市道,1500,14,単路－その他,1,138.322595,34.88425389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,30,2023,2,14,7,2023/7/2,14:30,3,,10340,1,交差点－その他,1,138.2549419,34.815185
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,30,2023,29,15,1,2023/1/29,15:30,3,,10810,14,単路－その他,1,138.3047461,34.88102611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,53,2023,30,13,1,2023/1/30,13:53,1,,99000,0,一般交通の場所,1,138.282675,34.86248306
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,1,2023,3,11,4,2023/4/3,11:1,1,,99000,0,一般交通の場所,1,138.3140331,34.86309889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,35,2023,10,11,7,2023/7/10,11:35,1,,99000,0,一般交通の場所,1,138.3088081,34.83923194
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,20,2023,23,11,10,2023/10/23,11:20,1,,99000,0,一般交通の場所,1,138.3179161,34.84222194
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,40,2023,30,8,1,2023/1/30,8:40,1,,37000,1,交差点－その他,1,138.2844111,34.84429
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,30,2023,9,12,1,2023/1/9,12:30,1,,37000,1,交差点－その他,1,138.2923561,34.86828111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,25,2023,27,7,2,2023/2/27,7:25,1,,37000,1,交差点－その他,1,138.3072231,34.86236
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,31,2023,27,7,2,2023/2/27,7:31,1,,37000,1,交差点－その他,1,138.3002769,34.80415694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,14,2023,20,9,2,2023/2/20,9:14,1,,37000,1,交差点－その他,1,138.26779,34.80394806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,33,2023,20,14,2,2023/2/20,14:33,1,,37000,1,交差点－その他,1,138.3182161,34.83048806
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,8,2023,6,8,3,2023/3/6,8:8,1,,37000,1,交差点－その他,1,138.3017581,34.81900611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,55,2023,20,11,3,2023/3/20,11:55,1,,10310,1,交差点－その他,1,138.296215,34.79437306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,10,2023,27,12,3,2023/3/27,12:10,1,主要地方道－市道,1500,1,交差点－その他,1,138.3001381,34.84224889
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,25,2023,20,15,3,2023/3/20,15:25,1,,37000,1,交差点－その他,1,138.3065869,34.856985
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,27,2023,17,7,4,2023/4/17,7:27,1,,37000,1,交差点－その他,1,138.2688011,34.81117806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,25,2023,17,14,4,2023/4/17,14:25,1,,23550,1,交差点－その他,1,138.3156711,34.80399389
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,30,2023,29,7,5,2023/5/29,7:30,1,,37000,1,交差点－その他,1,138.3237361,34.84856611
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,11,2023,22,17,5,2023/5/22,17:11,1,,37000,1,交差点－その他,1,138.2826989,34.85983306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,0,2023,19,15,6,2023/6/19,15:0,1,,22220,1,交差点－その他,1,138.3146,34.86378306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,25,2023,5,17,6,2023/6/5,17:25,1,,37000,1,交差点－その他,1,138.3264711,34.82383889
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,26,2023,3,7,7,2023/7/3,7:26,1,,24160,1,交差点－その他,1,138.31734,34.852585
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,45,2023,24,7,7,2023/7/24,7:45,1,,10300,1,交差点－その他,1,138.317955,34.871365
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,50,2023,24,7,7,2023/7/24,7:50,1,,37000,1,交差点－その他,1,138.282535,34.846665
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,20,2023,24,9,7,2023/7/24,9:20,1,,22240,1,交差点－その他,1,138.2802111,34.86854694
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,20,2023,31,16,7,2023/7/31,16:20,1,,37000,1,交差点－その他,1,138.2954061,34.829325
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,45,2023,28,9,8,2023/8/28,9:45,1,,10300,1,交差点－その他,1,138.3049961,34.87060611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,37,2023,28,13,8,2023/8/28,13:37,1,,22220,1,交差点－その他,1,138.2870061,34.86221694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,10,2023,18,11,9,2023/9/18,11:10,1,,37000,1,交差点－その他,1,138.2811439,34.83210611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,10,2023,4,12,9,2023/9/4,12:10,1,主要地方道－市道,1500,1,交差点－その他,1,138.2926769,34.82413806
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,1,2023,18,16,9,2023/9/18,16:1,1,主要地方道－市道,1500,1,交差点－その他,1,138.3208119,34.882915
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,6,2023,23,7,10,2023/10/23,7:6,1,,24160,1,交差点－その他,1,138.3212489,34.86859611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,30,2023,30,14,10,2023/10/30,14:30,1,,37000,1,交差点－その他,1,138.3081681,34.79820611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,0,2023,20,8,11,2023/11/20,8:0,1,,37000,1,交差点－その他,1,138.3028489,34.859125
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,27,2023,13,11,11,2023/11/13,11:27,1,,37000,1,交差点－その他,1,138.2759269,34.809985
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,25,2023,6,12,11,2023/11/6,12:25,1,主要地方道－市道,1500,1,交差点－その他,1,138.2997081,34.84484889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,8,2023,4,9,12,2023/12/4,9:8,1,,37000,1,交差点－その他,1,138.325405,34.86501889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,20,2023,4,10,12,2023/12/4,10:20,1,,37000,1,交差点－その他,1,138.3107361,34.890525
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,41,2023,25,12,12,2023/12/25,12:41,1,,37000,1,交差点－その他,1,138.3169531,34.87980694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,0,2023,29,9,5,2023/5/29,9:0,1,,37000,7,交差点付近－その他,1,138.26055,34.81962111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,1,2023,8,13,5,2023/5/8,13:1,1,,37000,7,交差点付近－その他,1,138.2853031,34.83573889
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,42,2023,19,6,6,2023/6/19,6:42,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.299995,34.84198806
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,50,2023,19,7,6,2023/6/19,7:50,1,,37000,7,交差点付近－その他,1,138.2644581,34.80702306
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,46,2023,5,11,6,2023/6/5,11:46,1,,10810,7,交差点付近－その他,1,138.3050361,34.88102306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,42,2023,10,15,7,2023/7/10,15:42,1,,37000,7,交差点付近－その他,1,138.316225,34.86752111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,15,2023,7,8,8,2023/8/7,8:15,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.3056769,34.87771306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,10,2023,30,15,10,2023/10/30,15:10,1,,10810,7,交差点付近－その他,1,138.2965939,34.88474389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,27,2023,13,14,11,2023/11/13,14:27,1,,37000,7,交差点付近－その他,1,138.3069911,34.87044611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,54,2023,10,7,7,2023/7/10,7:54,1,,10300,12,単路－橋,1,138.2878719,34.87132806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,55,2023,1,12,5,2023/5/1,12:55,1,,37000,13,単路－カーブ・屈折,1,138.3074989,34.885015
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,48,2023,6,7,2,2023/2/6,7:48,1,,37000,14,単路－その他,1,138.3131511,34.86043389
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,0,2023,27,11,2,2023/2/27,11:0,1,主要地方道－市道,1500,14,単路－その他,1,138.2652639,34.80403306
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,0,2023,27,11,2,2023/2/27,11:0,1,,37000,14,単路－その他,1,138.31894,34.86706889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,29,2023,20,9,3,2023/3/20,9:29,1,,10810,14,単路－その他,1,138.30808,34.88013111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,45,2023,17,16,4,2023/4/17,16:45,1,,37000,14,単路－その他,1,138.3236211,34.82764889
