事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,50,2020,20,14,12,2020-12-20,14:50,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3001388,34.8425277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,50,2020,23,07,02,2020-02-23,07:50,1,主要地方道－都道府県道,1033,14,単路－その他,1,138.2782777,34.8168888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,45,2020,09,07,08,2020-08-09,07:45,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.2867222,34.7831944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,16,2020,09,16,08,2020-08-09,16:16,1,一般市町村道,3700,14,単路－その他,1,138.3015,34.8594722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,00,2020,30,17,08,2020-08-30,17:00,1,一般市町村道,3700,14,単路－その他,1,138.3116388,34.85225
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,10,2020,13,10,12,2020-12-13,10:10,1,一般国道（国道番号）,150,14,単路－その他,1,138.2810555,34.81775
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,10,2020,24,17,05,2020-05-24,17:10,2,一般国道（国道番号）,150,1,交差点－その他,1,138.2996944,34.8468888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,00,2020,31,08,05,2020-05-31,08:00,2,一般市町村道,3700,1,交差点－その他,1,138.2922777,34.8295277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,05,2020,16,17,08,2020-08-16,17:05,2,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2995833,34.85125
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,28,2020,17,13,05,2020-05-17,13:28,2,一般市町村道,3700,14,単路－その他,1,138.2875833,34.8008055
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,10,2020,11,15,10,2020-10-11,15:10,2,一般国道（国道番号）,150,14,単路－その他,1,138.3341666,34.8956388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,54,2020,13,13,12,2020-12-13,13:54,3,一般市町村道,3700,14,単路－その他,1,138.2872777,34.8533888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,42,2020,15,11,11,2020-11-15,11:42,5,一般市町村道,3700,7,交差点付近－その他,1,138.3113333,34.8580833
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,19,2020,16,14,08,2020-08-16,14:19,5,一般都道府県道,2416,14,単路－その他,1,138.318,34.8471666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,00,2020,13,12,07,2020-07-13,12:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3,34.8004722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,25,2020,16,12,11,2020-11-16,12:25,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2745833,34.8111666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,50,2020,21,12,12,2020-12-21,12:50,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3058888,34.8535277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,25,2020,17,08,02,2020-02-17,08:25,1,一般市町村道,3700,1,交差点－その他,1,138.3025277,34.838
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,11,2020,17,15,02,2020-02-17,15:11,1,一般市町村道,3700,1,交差点－その他,1,138.298,34.8685833
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,07,2020,24,16,02,2020-02-24,16:07,1,一般市町村道,3700,1,交差点－その他,1,138.2858333,34.8573333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,35,2020,15,10,06,2020-06-15,10:35,1,一般市町村道,3700,1,交差点－その他,1,138.3138055,34.8510277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,00,2020,31,08,08,2020-08-31,08:00,1,一般市町村道,3700,1,交差点－その他,1,138.3021111,34.8509722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,00,2020,24,09,08,2020-08-24,09:00,1,一般市町村道,3700,1,交差点－その他,1,138.3061388,34.8166666
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,40,2020,17,16,08,2020-08-17,16:40,1,一般市町村道,3700,1,交差点－その他,1,138.3123055,34.8438611
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,22,2020,05,16,10,2020-10-05,16:22,1,一般都道府県道,2227,1,交差点－その他,1,138.2683888,34.8202777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,38,2020,09,12,11,2020-11-09,12:38,1,一般市町村道,3700,1,交差点－その他,1,138.2976944,34.8764722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,52,2020,07,13,12,2020-12-07,13:52,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.3038333,34.8708333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,20,2020,21,10,12,2020-12-21,10:20,1,一般市町村道,3700,1,交差点－その他,1,138.3142777,34.8589444
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,13,2020,06,10,04,2020-04-06,10:13,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3217777,34.8835
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,55,2020,11,09,05,2020-05-11,09:55,1,一般市町村道,3700,7,交差点付近－その他,1,138.3071111,34.8635
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,13,2020,24,11,08,2020-08-24,11:13,1,一般市町村道,3700,7,交差点付近－その他,1,138.3236944,34.8697777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,20,2020,21,14,09,2020-09-21,14:20,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2993611,34.8746666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,22,2020,07,14,09,2020-09-07,14:22,1,一般市町村道,3700,7,交差点付近－その他,1,138.2926666,34.86825
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,45,2020,05,15,10,2020-10-05,15:45,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3216111,34.8833888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,03,2020,16,09,11,2020-11-16,09:03,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3151666,34.8802777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,00,2020,21,12,12,2020-12-21,12:00,1,主要地方道－都道府県道,1030,7,交差点付近－その他,1,138.2983055,34.8711666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,52,2020,12,10,10,2020-10-12,10:52,1,一般都道府県道,2416,13,単路－カーブ・屈折,1,138.3440555,34.8939722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,30,2020,06,07,04,2020-04-06,07:30,1,一般市町村道,3700,14,単路－その他,1,138.2885555,34.8164444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,35,2020,15,07,06,2020-06-15,07:35,1,一般国道（国道番号）,150,14,単路－その他,1,138.3005833,34.8321388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,25,2020,08,08,06,2020-06-08,08:25,1,一般市町村道,3700,14,単路－その他,1,138.3251111,34.8326111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,49,2020,08,09,06,2020-06-08,09:49,1,一般市町村道,3700,14,単路－その他,1,138.3048888,34.8806944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,40,2020,29,10,06,2020-06-29,10:40,1,一般市町村道,3700,14,単路－その他,1,138.288,34.8534166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,45,2020,31,08,08,2020-08-31,08:45,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.3005555,34.8824722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,50,2020,31,07,08,2020-08-31,07:50,1,一般市町村道,3700,14,単路－その他,1,138.3240555,34.8863611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,52,2020,21,12,09,2020-09-21,12:52,1,一般国道（国道番号）,150,14,単路－その他,1,138.32125,34.8830833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,45,2020,07,09,09,2020-09-07,09:45,1,一般市町村道,3700,14,単路－その他,1,138.3,34.8686944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,14,2020,30,10,11,2020-11-30,10:14,1,一般都道府県道,2227,14,単路－その他,1,138.2901944,34.8021388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,57,2020,07,12,12,2020-12-07,12:57,1,一般国道（国道番号）,150,14,単路－その他,1,138.28225,34.81875
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,39,2020,23,07,11,2020-11-23,07:39,2,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2834444,34.8534166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,40,2020,06,16,04,2020-04-06,16:40,2,一般市町村道,3700,1,交差点－その他,1,138.3117222,34.8346388
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,00,2020,15,15,06,2020-06-15,15:00,2,一般市町村道,3700,1,交差点－その他,1,138.3083888,34.8016944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,35,2020,27,14,07,2020-07-27,14:35,2,一般市町村道,3700,1,交差点－その他,1,138.3129444,34.8572222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,06,2020,09,12,11,2020-11-09,12:06,2,一般都道府県道,2226,1,交差点－その他,1,138.2906666,34.8394722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,55,2020,09,07,11,2020-11-09,07:55,2,一般市町村道,3700,1,交差点－その他,1,138.2942777,34.8683611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,30,2020,08,13,06,2020-06-08,13:30,2,一般市町村道,3700,7,交差点付近－その他,1,138.3208611,34.8823055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,50,2020,29,14,06,2020-06-29,14:50,2,一般市町村道,3700,7,交差点付近－その他,1,138.296,34.7907777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,02,2020,30,14,11,2020-11-30,14:02,2,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2996388,34.8689166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,06,2020,17,15,08,2020-08-17,15:06,3,主要地方道－都道府県道,1081,14,単路－その他,1,138.2966944,34.8846388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,45,2020,11,09,08,2020-08-11,09:45,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2890555,34.8681944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,14,2020,11,17,08,2020-08-11,17:14,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.29625,34.8850833
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,40,2020,18,12,02,2020-02-18,12:40,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2996944,34.8686666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,15,2020,18,11,02,2020-02-18,11:15,1,一般市町村道,3700,1,交差点－その他,1,138.2992222,34.8345
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,43,2020,24,13,03,2020-03-24,13:43,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3205555,34.8825555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,30,2020,03,10,03,2020-03-03,10:30,1,主要地方道－都道府県道,1081,1,交差点－その他,1,138.3123611,34.8757777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2020,03,10,03,2020-03-03,10:20,1,一般都道府県道,2416,1,交差点－その他,1,138.3176666,34.843
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,09,2020,17,08,03,2020-03-17,08:09,1,一般市町村道,3700,1,交差点－その他,1,138.2944444,34.8221388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,25,2020,17,08,03,2020-03-17,08:25,1,一般市町村道,3700,1,交差点－その他,1,138.3204166,34.8256666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,32,2020,24,09,03,2020-03-24,09:32,1,一般市町村道,3700,1,交差点－その他,1,138.31325,34.8543333
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,55,2020,28,16,04,2020-04-28,16:55,1,一般市町村道,3700,1,交差点－その他,1,138.3081388,34.8689444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,50,2020,26,06,05,2020-05-26,06:50,1,一般都道府県道,2227,1,交差点－その他,1,138.2824444,34.8122222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,45,2020,12,07,05,2020-05-12,07:45,1,一般市町村道,3700,1,交差点－その他,1,138.3249166,34.8431944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,30,2020,12,16,05,2020-05-12,16:30,1,一般市町村道,3700,1,交差点－その他,1,138.29925,34.84625
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,56,2020,11,12,08,2020-08-11,12:56,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3111388,34.8114722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,32,2020,11,08,08,2020-08-11,08:32,1,一般都道府県道,2227,1,交差点－その他,1,138.2783333,34.81675
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,06,2020,04,11,08,2020-08-04,11:06,1,一般都道府県道,2416,1,交差点－その他,1,138.3175555,34.8414166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,17,2020,04,07,08,2020-08-04,07:17,1,一般市町村道,3700,1,交差点－その他,1,138.2843611,34.8045
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,38,2020,25,07,08,2020-08-25,07:38,1,一般市町村道,3700,1,交差点－その他,1,138.3231388,34.8305833
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,39,2020,08,06,09,2020-09-08,06:39,1,一般市町村道,3700,1,交差点－その他,1,138.2883611,34.8161944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,34,2020,01,12,09,2020-09-01,12:34,1,一般市町村道,3700,1,交差点－その他,1,138.30625,34.8797222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,04,2020,27,10,10,2020-10-27,10:04,1,一般都道府県道,2222,1,交差点－その他,1,138.3240555,34.86275
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,20,2020,13,07,10,2020-10-13,07:20,1,一般市町村道,3700,1,交差点－その他,1,138.3135,34.8550555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,38,2020,27,10,10,2020-10-27,10:38,1,一般市町村道,3700,1,交差点－その他,1,138.322,34.8257777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,09,2020,06,11,10,2020-10-06,11:09,1,一般市町村道,3700,1,交差点－その他,1,138.3183333,34.8566388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,18,2020,06,11,10,2020-10-06,11:18,1,一般市町村道,3700,1,交差点－その他,1,138.3230555,34.8428333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,27,2020,20,13,10,2020-10-20,13:27,1,一般市町村道,3700,1,交差点－その他,1,138.31575,34.8233333
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,40,2020,20,15,10,2020-10-20,15:40,1,一般市町村道,3700,1,交差点－その他,1,138.3145,34.8598055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,52,2020,10,08,11,2020-11-10,08:52,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3169444,34.8804722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,17,2020,17,14,11,2020-11-17,14:17,1,一般都道府県道,2224,1,交差点－その他,1,138.2885555,34.8555277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,40,2020,10,09,11,2020-11-10,09:40,1,一般都道府県道,2416,1,交差点－その他,1,138.3284166,34.8785277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,31,2020,08,10,12,2020-12-08,10:31,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3004166,34.8345277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,32,2020,22,09,12,2020-12-22,09:32,1,一般市町村道,3700,1,交差点－その他,1,138.3168611,34.8797222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,26,2020,22,15,12,2020-12-22,15:26,1,一般市町村道,3700,1,交差点－その他,1,138.3011111,34.8427777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,45,2020,17,16,03,2020-03-17,16:45,1,一般市町村道,3700,7,交差点付近－その他,1,138.3046944,34.8641388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,25,2020,22,08,09,2020-09-22,08:25,1,一般市町村道,3700,7,交差点付近－その他,1,138.3040833,34.8538611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,02,2020,06,08,10,2020-10-06,08:02,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3003888,34.83875
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,09,2020,27,12,10,2020-10-27,12:09,1,一般市町村道,3700,7,交差点付近－その他,1,138.3225277,34.8463611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,14,2020,17,09,11,2020-11-17,09:14,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3005,34.8566388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,00,2020,17,14,11,2020-11-17,14:00,1,主要地方道－都道府県道,1081,7,交差点付近－その他,1,138.2958333,34.8851944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,25,2020,10,07,11,2020-11-10,07:25,1,一般都道府県道,2416,7,交差点付近－その他,1,138.3174722,34.8553055
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,32,2020,21,16,04,2020-04-21,16:32,1,主要地方道－都道府県道,1030,14,単路－その他,1,138.3154166,34.8727777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,25,2020,09,15,06,2020-06-09,15:25,1,一般市町村道,3700,14,単路－その他,1,138.3095555,34.8637777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,15,2020,16,17,06,2020-06-16,17:15,1,一般市町村道,3700,14,単路－その他,1,138.2985555,34.8686111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,30,2020,23,17,06,2020-06-23,17:30,1,一般市町村道,3700,14,単路－その他,1,138.2807777,34.8533055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,05,2020,21,13,07,2020-07-21,13:05,1,一般市町村道,3700,14,単路－その他,1,138.2918333,34.7996944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,07,2020,25,08,08,2020-08-25,08:07,1,一般国道（国道番号）,150,14,単路－その他,1,138.3167222,34.8804166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,29,2020,08,16,09,2020-09-08,16:29,1,一般都道府県道,2416,14,単路－その他,1,138.3179166,34.8443888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,00,2020,29,07,09,2020-09-29,07:00,1,一般市町村道,3700,14,単路－その他,1,138.3241111,34.8704444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,55,2020,20,07,10,2020-10-20,07:55,1,一般都道府県道,2213,14,単路－その他,1,138.3133333,34.8827222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,30,2020,06,09,10,2020-10-06,09:30,1,一般市町村道,3700,14,単路－その他,1,138.3206666,34.8696388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,48,2020,24,10,11,2020-11-24,10:48,1,一般市町村道,3700,14,単路－その他,1,138.2999722,34.8631944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,05,2020,22,09,12,2020-12-22,09:05,1,一般国道（国道番号）,150,14,単路－その他,1,138.2883888,34.8225277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,16,2020,01,11,12,2020-12-01,11:16,1,主要地方道－都道府県道,1030,14,単路－その他,1,138.3108055,34.8720277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,54,2020,08,07,12,2020-12-08,07:54,1,一般市町村道,3700,14,単路－その他,1,138.2778888,34.7963333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,46,2020,24,08,03,2020-03-24,08:46,2,一般国道（国道番号）,150,1,交差点－その他,1,138.2996111,34.8746111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,00,2020,15,16,09,2020-09-15,16:00,2,主要地方道－都道府県道,1081,1,交差点－その他,1,138.3158333,34.8685555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,09,2020,01,13,09,2020-09-01,13:09,2,一般市町村道,3700,1,交差点－その他,1,138.2985277,34.8592777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,40,2020,16,15,06,2020-06-16,15:40,2,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2996388,34.8688333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2020,12,11,05,2020-05-12,11:20,2,一般国道（国道番号）,150,14,単路－その他,1,138.2826944,34.8191388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,42,2020,17,09,11,2020-11-17,09:42,2,一般都道府県道,2416,14,単路－その他,1,138.3213888,34.86875
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,22,2020,16,14,06,2020-06-16,14:22,3,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3026666,34.8768333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,01,2020,23,10,12,2020-12-23,10:01,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3085555,34.838
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,55,2020,25,09,03,2020-03-25,09:55,1,一般市町村道,3700,1,交差点－その他,1,138.2872777,34.8150555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,01,2020,11,11,03,2020-03-11,11:01,1,一般市町村道,3700,1,交差点－その他,1,138.3190555,34.8718055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,26,2020,08,13,04,2020-04-08,13:26,1,一般市町村道,3700,1,交差点－その他,1,138.3071111,34.7964166
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,24,2020,29,14,04,2020-04-29,14:24,1,一般市町村道,3700,1,交差点－その他,1,138.3121666,34.8589166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,05,2020,15,16,04,2020-04-15,16:05,1,一般市町村道,3700,1,交差点－その他,1,138.31725,34.8629722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,33,2020,27,07,05,2020-05-27,07:33,1,一般市町村道,3700,1,交差点－その他,1,138.278,34.8186388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,00,2020,20,08,05,2020-05-20,08:00,1,一般市町村道,3700,1,交差点－その他,1,138.2968333,34.8626666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,40,2020,27,08,05,2020-05-27,08:40,1,一般市町村道,3700,1,交差点－その他,1,138.2915555,34.8490833
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,05,2020,27,15,05,2020-05-27,15:05,1,一般市町村道,3700,1,交差点－その他,1,138.2968611,34.8792222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,25,2020,17,17,06,2020-06-17,17:25,1,一般都道府県道,2226,1,交差点－その他,1,138.2979166,34.8366944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,10,2020,29,08,07,2020-07-29,08:10,1,一般市町村道,3700,1,交差点－その他,1,138.3115,34.8371944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,50,2020,22,17,07,2020-07-22,17:50,1,一般市町村道,3700,1,交差点－その他,1,138.304,34.8773611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,55,2020,12,06,08,2020-08-12,06:55,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3108055,34.879
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,55,2020,19,07,08,2020-08-19,07:55,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3185,34.8399444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,50,2020,19,06,08,2020-08-19,06:50,1,一般市町村道,3700,1,交差点－その他,1,138.3022222,34.8422222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,24,2020,12,13,08,2020-08-12,13:24,1,一般市町村道,3700,1,交差点－その他,1,138.2994166,34.7945555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,34,2020,14,13,10,2020-10-14,13:34,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.31575,34.8719444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,33,2020,28,08,10,2020-10-28,08:33,1,一般市町村道,3700,1,交差点－その他,1,138.3275,34.8786666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,40,2020,11,14,11,2020-11-11,14:40,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3177777,34.8352777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,40,2020,11,15,11,2020-11-11,15:40,1,一般都道府県道,2416,1,交差点－その他,1,138.3174722,34.8553611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,48,2020,04,08,11,2020-11-04,08:48,1,一般市町村道,3700,1,交差点－その他,1,138.3138055,34.862
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,30,2020,11,10,11,2020-11-11,10:30,1,一般市町村道,3700,1,交差点－その他,1,138.3217777,34.8613055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,05,2020,11,13,11,2020-11-11,13:05,1,一般市町村道,3700,1,交差点－その他,1,138.2923055,34.8295277
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,41,2020,18,13,11,2020-11-18,13:41,1,一般市町村道,3700,1,交差点－その他,1,138.2939166,34.8826944
