事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,27,2021,31,08,05,2021-05-31,08:27,1,一般市町村道,3700,14,単路－その他,1,138.2701944,34.8126944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,50,2021,05,08,07,2021-07-05,08:50,1,港湾道,8500,14,単路－その他,1,138.2703333,34.8017777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,01,2021,13,11,12,2021-12-13,11:01,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.3036944,34.8813611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,10,2021,20,08,12,2021-12-20,08:10,1,一般市町村道,3700,14,単路－その他,1,138.3228611,34.8496388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,08,2021,02,12,08,2021-08-02,12:08,2,一般都道府県道,2355,1,交差点－その他,1,138.3312222,34.8409722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,00,2021,27,08,12,2021-12-27,08:00,2,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3160555,34.8176944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,15,2021,28,11,06,2021-06-28,11:15,2,一般市町村道,3700,7,交差点付近－その他,1,138.2953333,34.8538611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,32,2021,10,09,05,2021-05-10,09:32,2,主要地方道－都道府県道,1081,12,単路－橋,1,138.3153888,34.8694722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,15,2021,07,17,06,2021-06-07,17:15,2,主要地方道－都道府県道,1081,14,単路－その他,1,138.3101944,34.8794166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,39,2021,13,10,09,2021-09-13,10:39,2,一般市町村道,3700,14,単路－その他,1,138.3057222,34.8820833
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,25,2021,27,07,09,2021-09-27,07:25,3,一般市町村道,3700,1,交差点－その他,1,138.27325,34.8138611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,00,2021,16,08,02,2021-02-16,08:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2908888,34.8466111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,20,2021,18,06,05,2021-05-18,06:20,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2714166,34.8045555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,35,2021,03,13,08,2021-08-03,13:35,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3120833,34.8458333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,23,2021,19,14,01,2021-01-19,14:23,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3005,34.8363888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,56,2021,26,07,01,2021-01-26,07:56,1,一般市町村道,3700,1,交差点－その他,1,138.2986944,34.8633888
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,25,2021,09,13,02,2021-02-09,13:25,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2997222,34.8541111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,40,2021,09,10,02,2021-02-09,10:40,1,一般市町村道,3700,1,交差点－その他,1,138.3154444,34.8656666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,13,2021,16,08,03,2021-03-16,08:13,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.2951666,34.8719166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2021,23,10,03,2021-03-23,10:20,1,一般市町村道,3700,1,交差点－その他,1,138.3083055,34.8633055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,28,2021,23,10,03,2021-03-23,10:28,1,一般市町村道,3700,1,交差点－その他,1,138.3115555,34.8471388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,22,2021,09,11,03,2021-03-09,11:22,1,一般市町村道,3700,1,交差点－その他,1,138.2826666,34.8599166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,26,2021,18,07,05,2021-05-18,07:26,1,一般市町村道,3700,1,交差点－その他,1,138.2818333,34.8115277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,28,2021,08,08,06,2021-06-08,08:28,1,一般市町村道,3700,1,交差点－その他,1,138.3050277,34.8578611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,10,2021,15,11,06,2021-06-15,11:10,1,一般市町村道,3700,1,交差点－その他,1,138.3076388,34.7969444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,40,2021,20,07,07,2021-07-20,07:40,1,一般都道府県道,2342,1,交差点－その他,1,138.2676944,34.8039166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,07,2021,24,10,08,2021-08-24,10:07,1,主要地方道－都道府県道,1081,1,交差点－その他,1,138.3067222,34.8804166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,09,2021,07,10,09,2021-09-07,10:09,1,一般市町村道,3700,1,交差点－その他,1,138.3175277,34.8552777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2021,21,10,09,2021-09-21,10:20,1,一般市町村道,3700,1,交差点－その他,1,138.3010555,34.7868888
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,03,2021,26,12,10,2021-10-26,12:03,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3023888,34.8029166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,35,2021,12,08,10,2021-10-12,08:35,1,一般市町村道,3700,1,交差点－その他,1,138.2946944,34.8590555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,45,2021,21,13,12,2021-12-21,13:45,1,一般市町村道,3700,1,交差点－その他,1,138.2899444,34.8490833
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,00,2021,16,12,02,2021-02-16,12:00,1,一般市町村道,3700,7,交差点付近－その他,1,138.2836111,34.8533333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,02,2021,18,08,05,2021-05-18,08:02,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.32475,34.8862777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,30,2021,04,09,05,2021-05-04,09:30,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3009722,34.8615277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,48,2021,11,11,05,2021-05-11,11:48,1,一般市町村道,3700,7,交差点付近－その他,1,138.2891111,34.8680833
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,25,2021,01,17,06,2021-06-01,17:25,1,一般市町村道,3700,7,交差点付近－その他,1,138.3230277,34.8486388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,32,2021,10,11,08,2021-08-10,11:32,1,一般市町村道,3700,7,交差点付近－その他,1,138.2856944,34.8678888
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,40,2021,26,14,10,2021-10-26,14:40,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.282,34.8185555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,35,2021,16,11,11,2021-11-16,11:35,1,一般市町村道,3700,7,交差点付近－その他,1,138.3151388,34.8457222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,55,2021,23,13,11,2021-11-23,13:55,1,一般市町村道,3700,7,交差点付近－その他,1,138.2994444,34.847
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,32,2021,19,12,01,2021-01-19,12:32,1,一般国道（国道番号）,150,14,単路－その他,1,138.2671666,34.8056111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,22,2021,26,12,01,2021-01-26,12:22,1,一般市町村道,3700,14,単路－その他,1,138.2994444,34.8796666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,51,2021,02,07,02,2021-02-02,07:51,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.25375,34.8141388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,00,2021,16,10,03,2021-03-16,10:00,1,一般国道（国道番号）,150,14,単路－その他,1,138.3006944,34.8324166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,40,2021,09,09,03,2021-03-09,09:40,1,一般市町村道,3700,14,単路－その他,1,138.2828055,34.8642777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,10,2021,20,08,04,2021-04-20,08:10,1,一般都道府県道,2213,14,単路－その他,1,138.3088888,34.8918611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,05,2021,25,07,05,2021-05-25,07:05,1,一般市町村道,3700,14,単路－その他,1,138.3156388,34.8379166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,00,2021,25,09,05,2021-05-25,09:00,1,一般市町村道,3700,14,単路－その他,1,138.3067222,34.8098333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,13,2021,18,12,05,2021-05-18,12:13,1,一般市町村道,3700,14,単路－その他,1,138.3275,34.8822777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,40,2021,11,13,05,2021-05-11,13:40,1,一般市町村道,3700,14,単路－その他,1,138.29925,34.8460277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,15,2021,04,15,05,2021-05-04,15:15,1,一般市町村道,3700,14,単路－その他,1,138.3346111,34.8788333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,50,2021,31,12,08,2021-08-31,12:50,1,一般市町村道,3700,14,単路－その他,1,138.3161666,34.8674444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,20,2021,10,17,08,2021-08-10,17:20,1,一般市町村道,3700,14,単路－その他,1,138.3127777,34.8376388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,27,2021,05,07,10,2021-10-05,07:27,1,一般国道（国道番号）,150,14,単路－その他,1,138.2777777,34.815
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,30,2021,07,07,09,2021-09-07,07:30,2,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3007777,34.82925
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,05,2021,09,11,03,2021-03-09,11:05,2,一般都道府県道,2227,1,交差点－その他,1,138.3025833,34.7886388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,28,2021,22,14,06,2021-06-22,14:28,2,一般市町村道,3700,1,交差点－その他,1,138.3344722,34.8339166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,12,2021,24,11,08,2021-08-24,11:12,2,一般市町村道,3700,1,交差点－その他,1,138.2922222,34.8708333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,26,2021,28,12,09,2021-09-28,12:26,2,一般市町村道,3700,1,交差点－その他,1,138.3024444,34.8565833
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,35,2021,16,14,02,2021-02-16,14:35,2,一般市町村道,3700,14,単路－その他,1,138.2938611,34.8683611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,30,2021,27,08,04,2021-04-27,08:30,3,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3022777,34.8601944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,30,2021,23,10,02,2021-02-23,10:30,3,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3142777,34.8119444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,35,2021,12,07,10,2021-10-12,07:35,3,一般市町村道,3700,1,交差点－その他,1,138.3133055,34.8543055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,55,2021,02,10,11,2021-11-02,10:55,3,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2993055,34.8287777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,07,2021,11,09,08,2021-08-11,09:07,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3276111,34.86175
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,35,2021,20,14,01,2021-01-20,14:35,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3295555,34.8911944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,29,2021,13,09,01,2021-01-13,09:29,1,一般市町村道,3700,1,交差点－その他,1,138.3243055,34.8513611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,19,2021,17,08,03,2021-03-17,08:19,1,一般都道府県道,2227,1,交差点－その他,1,138.2716944,34.8195277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,05,2021,17,07,03,2021-03-17,07:05,1,一般市町村道,3700,1,交差点－その他,1,138.2865277,34.8303333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,38,2021,21,10,04,2021-04-21,10:38,1,一般市町村道,3700,1,交差点－その他,1,138.2758611,34.8099444
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,38,2021,21,14,04,2021-04-21,14:38,1,一般市町村道,3700,1,交差点－その他,1,138.2994444,34.8322222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,16,2021,21,17,04,2021-04-21,17:16,1,一般市町村道,3700,1,交差点－その他,1,138.2809444,34.8545
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,35,2021,28,16,07,2021-07-28,16:35,1,一般都道府県道,2222,1,交差点－その他,1,138.284,34.8615277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,56,2021,11,08,08,2021-08-11,08:56,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2858055,34.8218055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,30,2021,04,07,08,2021-08-04,07:30,1,一般都道府県道,2227,1,交差点－その他,1,138.2920277,34.7995833
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,05,2021,04,08,08,2021-08-04,08:05,1,一般市町村道,3700,1,交差点－その他,1,138.2758611,34.8099444
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,05,2021,11,14,08,2021-08-11,14:05,1,一般市町村道,3700,1,交差点－その他,1,138.3146111,34.8569166
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,30,2021,01,09,09,2021-09-01,09:30,1,一般市町村道,3700,1,交差点－その他,1,138.3094444,34.8735277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,00,2021,01,10,09,2021-09-01,10:00,1,一般市町村道,3700,1,交差点－その他,1,138.2963611,34.8758611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,42,2021,20,07,10,2021-10-20,07:42,1,一般市町村道,3700,1,交差点－その他,1,138.3289722,34.8855
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,37,2021,17,14,11,2021-11-17,14:37,1,一般市町村道,3700,1,交差点－その他,1,138.2878888,34.7821944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,22,2021,29,12,12,2021-12-29,12:22,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2998055,34.847
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,47,2021,15,07,12,2021-12-15,07:47,1,一般都道府県道,2222,1,交差点－その他,1,138.2890833,34.8623611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,11,2021,01,12,12,2021-12-01,12:11,1,一般都道府県道,2416,1,交差点－その他,1,138.3114166,34.8372777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,26,2021,29,11,12,2021-12-29,11:26,1,一般市町村道,3700,1,交差点－その他,1,138.3181666,34.8234166
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,50,2021,29,12,12,2021-12-29,12:50,1,一般市町村道,3700,1,交差点－その他,1,138.3250555,34.8639722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,27,2021,01,13,12,2021-12-01,13:27,1,一般市町村道,3700,1,交差点－その他,1,138.3008888,34.86475
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,30,2021,01,15,12,2021-12-01,15:30,1,一般市町村道,3700,1,交差点－その他,1,138.3086666,34.8550277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,30,2021,17,07,02,2021-02-17,07:30,1,一般市町村道,3700,7,交差点付近－その他,1,138.3109166,34.82675
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,09,2021,07,07,04,2021-04-07,07:09,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.30625,34.8019166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,25,2021,21,06,04,2021-04-21,06:25,1,一般市町村道,3700,7,交差点付近－その他,1,138.3081666,34.8478888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,40,2021,28,08,04,2021-04-28,08:40,1,一般市町村道,3700,7,交差点付近－その他,1,138.272,34.8096111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,24,2021,04,17,08,2021-08-04,17:24,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3005277,34.8663611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,45,2021,27,10,10,2021-10-27,10:45,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2995,34.8696944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,57,2021,10,10,11,2021-11-10,10:57,1,一般市町村道,3700,7,交差点付近－その他,1,138.3163055,34.8441666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,30,2021,03,11,11,2021-11-03,11:30,1,一般市町村道,3700,7,交差点付近－その他,1,138.3155,34.86575
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,25,2021,29,15,12,2021-12-29,15:25,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2733888,34.8111388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,50,2021,29,11,12,2021-12-29,11:50,1,一般市町村道,3700,7,交差点付近－その他,1,138.3079166,34.8428888
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,33,2021,06,15,01,2021-01-06,15:33,1,一般市町村道,3700,14,単路－その他,1,138.2935833,34.8316666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,20,2021,24,13,02,2021-02-24,13:20,1,一般市町村道,3700,14,単路－その他,1,138.3196666,34.8724722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,48,2021,24,07,03,2021-03-24,07:48,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.2993611,34.8831111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,45,2021,17,12,03,2021-03-17,12:45,1,一般都道府県道,2226,14,単路－その他,1,138.3173888,34.8271944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,11,2021,21,08,04,2021-04-21,08:11,1,一般市町村道,3700,14,単路－その他,1,138.3173888,34.8585555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,00,2021,26,09,05,2021-05-26,09:00,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.3005,34.8825
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,26,2021,23,07,06,2021-06-23,07:26,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2564444,34.8166666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,43,2021,28,10,07,2021-07-28,10:43,1,一般市町村道,3700,14,単路－その他,1,138.3075277,34.838
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,45,2021,08,07,09,2021-09-08,07:45,1,一般国道（国道番号）,150,14,単路－その他,1,138.3006944,34.8330555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,55,2021,01,11,09,2021-09-01,11:55,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.3031666,34.8814444
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,23,2021,10,12,11,2021-11-10,12:23,1,一般都道府県道,2416,14,単路－その他,1,138.3185,34.8595555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,48,2021,22,08,12,2021-12-22,08:48,1,一般市町村道,3700,14,単路－その他,1,138.2540277,34.8158333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,54,2021,06,11,01,2021-01-06,11:54,2,一般国道（国道番号）,150,1,交差点－その他,1,138.3043611,34.8232777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,00,2021,13,09,01,2021-01-13,09:00,2,一般市町村道,3700,1,交差点－その他,1,138.2950555,34.8332777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,22,2021,09,07,06,2021-06-09,07:22,2,一般国道（国道番号）,150,1,交差点－その他,1,138.2995555,34.8526111
2,負傷,21,車両相互,1,晴,12,昼－昼,3-6時,4,水,0,56,2021,16,05,06,2021-06-16,05:56,2,一般都道府県道,2355,1,交差点－その他,1,138.3303888,34.8229722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,05,2021,10,12,11,2021-11-10,12:05,2,一般都道府県道,2222,1,交差点－その他,1,138.3193888,34.8635
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,38,2021,10,07,11,2021-11-10,07:38,2,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3005555,34.8649444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,25,2021,26,16,05,2021-05-26,16:25,3,一般市町村道,3700,7,交差点付近－その他,1,138.2825833,34.8236666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,38,2021,17,07,02,2021-02-17,07:38,3,一般市町村道,3700,14,単路－その他,1,138.3016944,34.8400833
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,50,2021,21,16,07,2021-07-21,16:50,3,一般国道（国道番号）,150,14,単路－その他,1,138.2595277,34.7989722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,00,2021,21,11,01,2021-01-21,11:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2545,34.8164722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,23,2021,12,08,08,2021-08-12,08:23,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.30075,34.8364722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,30,2021,11,14,03,2021-03-11,14:30,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.3166944,34.8688611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,43,2021,04,07,03,2021-03-04,07:43,1,一般市町村道,3700,1,交差点－その他,1,138.3090555,34.8577222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,00,2021,06,07,05,2021-05-06,07:00,1,一般都道府県道,2416,1,交差点－その他,1,138.3176666,34.8414722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,37,2021,13,17,05,2021-05-13,17:37,1,一般市町村道,3700,1,交差点－その他,1,138.3253611,34.8282222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,20,2021,03,07,06,2021-06-03,07:20,1,一般市町村道,3700,1,交差点－その他,1,138.2783888,34.8167777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,50,2021,03,07,06,2021-06-03,07:50,1,一般市町村道,3700,1,交差点－その他,1,138.3161111,34.8189166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,13,2021,10,07,06,2021-06-10,07:13,1,一般市町村道,3700,1,交差点－その他,1,138.2591666,34.8115277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,40,2021,03,10,06,2021-06-03,10:40,1,一般市町村道,3700,1,交差点－その他,1,138.30825,34.8483055
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,40,2021,10,15,06,2021-06-10,15:40,1,一般市町村道,3700,1,交差点－その他,1,138.3068055,34.8691666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,41,2021,22,08,07,2021-07-22,08:41,1,一般都道府県道,2226,1,交差点－その他,1,138.2895833,34.8418888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,40,2021,29,10,07,2021-07-29,10:40,1,一般都道府県道,2355,1,交差点－その他,1,138.3312777,34.8409722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,45,2021,15,15,07,2021-07-15,15:45,1,一般都道府県道,2416,1,交差点－その他,1,138.3175833,34.8374722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,25,2021,22,09,07,2021-07-22,09:25,1,一般市町村道,3700,1,交差点－その他,1,138.2653055,34.8061666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,54,2021,19,08,08,2021-08-19,08:54,1,一般市町村道,3700,1,交差点－その他,1,138.3076944,34.8346944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,40,2021,14,10,10,2021-10-14,10:40,1,一般市町村道,3700,1,交差点－その他,1,138.3079722,34.8443333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,01,2021,11,08,11,2021-11-11,08:01,1,一般市町村道,3700,1,交差点－その他,1,138.2628611,34.8032777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,26,2021,18,10,11,2021-11-18,10:26,1,一般市町村道,3700,1,交差点－その他,1,138.3158333,34.8665555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,01,2021,23,08,12,2021-12-23,08:01,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.3168888,34.8675833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,58,2021,02,10,12,2021-12-02,10:58,1,一般市町村道,3700,1,交差点－その他,1,138.2923055,34.8568055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,05,2021,16,10,12,2021-12-16,10:05,1,一般市町村道,3700,1,交差点－その他,1,138.2870555,34.8507777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,43,2021,18,10,02,2021-02-18,10:43,1,一般市町村道,3700,7,交差点付近－その他,1,138.2999722,34.8365555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,05,2021,22,12,04,2021-04-22,12:05,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2999166,34.8748611
