都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント,発生件数,リンク
静岡県,22,焼津市,212,34.806704,138.286665,速度超過,1,"https://www.google.com/maps?q=34.806704,138.286665"
静岡県,22,焼津市,212,34.865658,138.310922,速度超過,1,"https://www.google.com/maps?q=34.865658,138.310922"
静岡県,22,焼津市,212,34.80633799,138.312193,速度超過,1,"https://www.google.com/maps?q=34.80633799,138.312193"
静岡県,22,焼津市,212,34.80587899,138.285765,速度超過,1,"https://www.google.com/maps?q=34.80587899,138.285765"
静岡県,22,焼津市,212,34.80851599,138.288601,速度超過,1,"https://www.google.com/maps?q=34.80851599,138.288601"
静岡県,22,焼津市,212,34.860612,138.324446,速度超過,1,"https://www.google.com/maps?q=34.860612,138.324446"
静岡県,22,焼津市,212,34.82476299,138.324414,速度超過,1,"https://www.google.com/maps?q=34.82476299,138.32441399"
静岡県,22,焼津市,212,34.856208,138.309873,速度超過,1,"https://www.google.com/maps?q=34.856208,138.309873"
静岡県,22,焼津市,212,34.789085,138.293915,速度超過,1,"https://www.google.com/maps?q=34.789085,138.293915"
静岡県,22,焼津市,212,34.889306,138.331356,速度超過,1,"https://www.google.com/maps?q=34.889306,138.331356"
静岡県,22,焼津市,212,34.777897,138.280758,速度超過,1,"https://www.google.com/maps?q=34.777897,138.280758"
静岡県,22,焼津市,212,34.82079199,138.316792,速度超過,1,"https://www.google.com/maps?q=34.82079199,138.316792"
静岡県,22,焼津市,212,34.805703,138.311468,速度超過,2,"https://www.google.com/maps?q=34.805703,138.311468"
静岡県,22,焼津市,212,34.80898,138.28913,速度超過,1,"https://www.google.com/maps?q=34.80898,138.28913"
静岡県,22,焼津市,212,34.876009,138.312262,速度超過,1,"https://www.google.com/maps?q=34.876009,138.312262"
静岡県,22,焼津市,212,34.805673,138.285542,速度超過,1,"https://www.google.com/maps?q=34.805673,138.285542"
静岡県,22,焼津市,212,34.836162,138.298798,速度超過,1,"https://www.google.com/maps?q=34.836162,138.298798"
静岡県,22,焼津市,212,34.82159,138.318194,速度超過,1,"https://www.google.com/maps?q=34.82159,138.318194"
静岡県,22,焼津市,212,34.88197199,138.323992,速度超過,1,"https://www.google.com/maps?q=34.88197199,138.323992"
静岡県,22,焼津市,212,34.89717499,138.335264,速度超過,1,"https://www.google.com/maps?q=34.89717499,138.335264"
静岡県,22,焼津市,212,34.883199,138.293041,速度超過,1,"https://www.google.com/maps?q=34.883199,138.29304099"
静岡県,22,焼津市,212,34.796621,138.301361,速度超過,1,"https://www.google.com/maps?q=34.796621,138.301361"
静岡県,22,焼津市,212,34.799159,138.303693,速度超過,1,"https://www.google.com/maps?q=34.799159,138.303693"
静岡県,22,焼津市,212,34.804203,138.308283,速度超過,1,"https://www.google.com/maps?q=34.804203,138.30828299"
静岡県,22,焼津市,212,34.89914799,138.298715,速度超過,1,"https://www.google.com/maps?q=34.89914799,138.29871499"
静岡県,22,焼津市,212,34.895017,138.332235,速度超過,1,"https://www.google.com/maps?q=34.895017,138.332235"
静岡県,22,焼津市,212,34.818377,138.327202,速度超過,1,"https://www.google.com/maps?q=34.818377,138.327202"
静岡県,22,焼津市,212,34.81336859,138.2698031,速度超過,1,"https://www.google.com/maps?q=34.81336859,138.26980309"
静岡県,22,焼津市,212,34.77929799,138.287548,速度超過,1,"https://www.google.com/maps?q=34.77929799,138.28754799"
静岡県,22,焼津市,212,34.892426,138.333456,速度超過,1,"https://www.google.com/maps?q=34.892426,138.333456"
静岡県,22,焼津市,212,34.8766569,138.3143414,速度超過,1,"https://www.google.com/maps?q=34.8766569,138.31434139"
静岡県,22,焼津市,212,34.806453,138.312324,速度超過,1,"https://www.google.com/maps?q=34.806453,138.31232399"
静岡県,22,焼津市,212,34.881645,138.326685,速度超過,1,"https://www.google.com/maps?q=34.881645,138.326685"
静岡県,22,焼津市,212,34.844827,138.29192,速度超過,1,"https://www.google.com/maps?q=34.844827,138.29192"
静岡県,22,焼津市,212,34.827069,138.304733,速度超過,1,"https://www.google.com/maps?q=34.827069,138.304733"
静岡県,22,焼津市,212,34.881752,138.325801,速度超過,1,"https://www.google.com/maps?q=34.881752,138.325801"
静岡県,22,焼津市,212,34.804848,138.314471,速度超過,1,"https://www.google.com/maps?q=34.804848,138.314471"
静岡県,22,焼津市,212,34.868375,138.280479,速度超過,1,"https://www.google.com/maps?q=34.868375,138.280479"
静岡県,22,焼津市,212,34.793445,138.274723,速度超過,1,"https://www.google.com/maps?q=34.793445,138.274723"
静岡県,22,焼津市,212,34.825836,138.301908,速度超過,1,"https://www.google.com/maps?q=34.825836,138.301908"
静岡県,22,焼津市,212,34.881928,138.324346,速度超過,1,"https://www.google.com/maps?q=34.881928,138.324346"
静岡県,22,焼津市,212,34.898364,138.335431,速度超過,1,"https://www.google.com/maps?q=34.898364,138.335431"
静岡県,22,焼津市,212,34.890371,138.322979,速度超過,1,"https://www.google.com/maps?q=34.890371,138.322979"
静岡県,22,焼津市,212,34.882769,138.301539,速度超過,1,"https://www.google.com/maps?q=34.882769,138.301539"
静岡県,22,焼津市,212,34.788554,138.292894,速度超過,1,"https://www.google.com/maps?q=34.788554,138.29289399"
静岡県,22,焼津市,212,34.807952,138.27537,速度超過,1,"https://www.google.com/maps?q=34.807952,138.27537"
静岡県,22,焼津市,212,34.8397817,138.3081489,速度超過,1,"https://www.google.com/maps?q=34.8397817,138.3081489"
静岡県,22,焼津市,212,34.854492,138.324236,速度超過,1,"https://www.google.com/maps?q=34.854492,138.324236"
静岡県,22,焼津市,212,34.846264,138.284266,速度超過,1,"https://www.google.com/maps?q=34.846264,138.284266"
静岡県,22,焼津市,212,34.80845,138.288524,速度超過,1,"https://www.google.com/maps?q=34.80845,138.288524"
静岡県,22,焼津市,212,34.886989,138.309069,速度超過,1,"https://www.google.com/maps?q=34.886989,138.309069"
静岡県,22,焼津市,212,34.873857,138.313083,速度超過,1,"https://www.google.com/maps?q=34.873857,138.313083"
静岡県,22,焼津市,212,34.897362,138.335609,速度超過,1,"https://www.google.com/maps?q=34.897362,138.335609"
静岡県,22,焼津市,212,34.84286389,138.3218622,速度超過,1,"https://www.google.com/maps?q=34.84286389,138.3218622"
静岡県,22,焼津市,212,34.84551299,138.291613,速度超過,1,"https://www.google.com/maps?q=34.84551299,138.291613"
