事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,1,人対車両,1,晴,12,昼－昼,15-18時,3,火,0,5,2024,12,16,3,2024/3/12,16:5,1,,10310,14,単路－その他,1,138.29805,34.79295694
2,負傷,1,人対車両,1,晴,12,昼－昼,15-18時,3,火,0,40,2024,23,16,4,2024/4/23,16:40,1,,37000,14,単路－その他,1,138.3176,34.86110889
2,負傷,1,人対車両,1,晴,12,昼－昼,6-9時,3,火,0,27,2024,14,7,5,2024/5/14,7:27,1,,37000,14,単路－その他,1,138.2986381,34.85209306
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,3,火,0,45,2024,14,10,5,2024/5/14,10:45,1,,37000,14,単路－その他,1,138.27401,34.81014306
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,3,火,0,50,2024,15,9,10,2024/10/15,9:50,1,,37000,14,単路－その他,1,138.2817219,34.80620111
2,負傷,1,人対車両,1,晴,12,昼－昼,12-15時,3,火,0,42,2024,20,14,2,2024/2/20,14:42,3,,37000,1,交差点－その他,1,138.3039769,34.84722611
2,負傷,1,人対車両,1,晴,12,昼－昼,15-18時,4,水,0,19,2024,26,17,6,2024/6/26,17:19,1,,99000,0,一般交通の場所,1,138.3085469,34.84553
2,負傷,1,人対車両,1,晴,12,昼－昼,6-9時,4,水,0,43,2024,21,7,8,2024/8/21,7:43,1,,37000,1,交差点－その他,1,138.3225711,34.87324194
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,4,水,0,10,2024,18,11,12,2024/12/18,11:10,1,,37000,14,単路－その他,1,138.2948981,34.82933694
2,負傷,1,人対車両,1,晴,12,昼－昼,6-9時,5,木,0,45,2024,25,8,7,2024/7/25,8:45,1,,37000,1,交差点－その他,1,138.277915,34.80856889
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,5,木,0,53,2024,12,9,9,2024/9/12,9:53,1,,37000,1,交差点－その他,1,138.2897111,34.857695
2,負傷,1,人対車両,1,晴,12,昼－昼,6-9時,5,木,0,13,2024,7,8,11,2024/11/7,8:13,1,,23550,14,単路－その他,1,138.3063511,34.79296
2,負傷,1,人対車両,1,晴,12,昼－昼,6-9時,5,木,0,23,2024,7,8,11,2024/11/7,8:23,1,,37000,14,単路－その他,1,138.3089389,34.85398694
2,負傷,1,人対車両,1,晴,12,昼－昼,12-15時,6,金,0,10,2024,9,12,2,2024/2/9,12:10,1,,37000,1,交差点－その他,1,138.31915,34.81705306
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,7,土,0,55,2024,7,11,12,2024/12/7,11:55,1,,22220,1,交差点－その他,1,138.3091619,34.86401
2,負傷,1,人対車両,1,晴,12,昼－昼,9-12時,7,土,0,1,2024,17,10,8,2024/8/17,10:1,1,,37000,14,単路－その他,1,138.2802581,34.80705694
2,負傷,1,人対車両,1,晴,13,昼－暮,15-18時,3,火,0,56,2024,2,15,1,2024/1/2,15:56,1,,22240,14,単路－その他,1,138.2888989,34.85226889
2,負傷,1,人対車両,1,晴,13,昼－暮,15-18時,6,金,0,13,2024,13,17,9,2024/9/13,17:13,1,,37000,1,交差点－その他,1,138.3103461,34.83987611
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,1,日,0,38,2024,20,17,10,2024/10/20,17:38,2,,37000,1,交差点－その他,1,138.3206439,34.86752889
2,負傷,1,人対車両,1,晴,21,夜－暮,18-21時,2,月,0,27,2024,30,18,9,2024/9/30,18:27,1,,37000,14,単路－その他,1,138.329875,34.828705
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,3,火,0,18,2024,10,17,12,2024/12/10,17:18,1,,37000,1,交差点－その他,1,138.2922111,34.85891306
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,5,木,0,25,2024,26,17,12,2024/12/26,17:25,1,,37000,1,交差点－その他,1,138.3232661,34.85050611
2,負傷,1,人対車両,1,晴,21,夜－暮,15-18時,5,木,0,7,2024,26,17,12,2024/12/26,17:7,2,,37000,14,単路－その他,1,138.3230231,34.81637806
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,2,月,0,58,2024,23,18,9,2024/9/23,18:58,1,,99000,0,一般交通の場所,1,138.3092011,34.86386306
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,2,月,0,10,2024,9,19,12,2024/12/9,19:10,1,主要地方道－市道,1500,1,交差点－その他,1,138.2879819,34.82235306
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,2,月,0,58,2024,16,19,12,2024/12/16,19:58,1,,37000,1,交差点－その他,1,138.3082261,34.84808806
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,3,火,0,58,2024,6,19,2,2024/2/6,19:58,1,,37000,1,交差点－その他,1,138.28852,34.85556389
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,3,火,0,13,2024,14,20,5,2024/5/14,20:13,1,,37000,7,交差点付近－その他,1,138.3083731,34.86134306
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,3,火,0,43,2024,16,20,1,2024/1/16,20:43,1,,22240,12,単路－橋,1,138.2811311,34.86760194
2,負傷,1,人対車両,1,晴,22,夜－夜,21-24時,3,火,0,48,2024,22,23,10,2024/10/22,23:48,1,,37000,14,単路－その他,1,138.308575,34.85242694
2,負傷,1,人対車両,1,晴,22,夜－夜,21-24時,5,木,0,26,2024,16,21,5,2024/5/16,21:26,1,,22240,1,交差点－その他,1,138.2886869,34.85344806
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,5,木,0,10,2024,21,20,11,2024/11/21,20:10,1,,22240,1,交差点－その他,1,138.2883139,34.85856611
2,負傷,1,人対車両,1,晴,22,夜－夜,18-21時,5,木,0,50,2024,28,18,11,2024/11/28,18:50,1,,37000,14,単路－その他,1,138.3156139,34.84252194
2,負傷,1,人対車両,1,晴,23,夜－明,6-9時,2,月,0,3,2024,9,6,12,2024/12/9,6:3,1,主要地方道－市道,1500,1,交差点－その他,1,138.3004419,34.83370194
2,負傷,1,人対車両,1,晴,23,夜－明,6-9時,6,金,0,28,2024,12,6,1,2024/1/12,6:28,1,,37000,1,交差点－その他,1,138.3066981,34.86903
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,1,日,0,32,2024,11,7,2,2024/2/11,7:32,1,,37000,1,交差点－その他,1,138.3017539,34.81904889
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,2,月,0,40,2024,15,7,1,2024/1/15,7:40,1,,37000,1,交差点－その他,1,138.3077411,34.83474194
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,2,月,0,25,2024,16,6,9,2024/9/16,6:25,1,主要地方道－市道,1500,14,単路－その他,1,138.3236739,34.88526
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,30,2024,23,7,1,2024/1/23,7:30,1,,37000,1,交差点－その他,1,138.283455,34.85582
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,23,2024,13,7,2,2024/2/13,7:23,1,,10300,1,交差点－その他,1,138.317235,34.87075389
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,25,2024,20,7,2,2024/2/20,7:25,1,,37000,1,交差点－その他,1,138.2560389,34.81421806
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,32,2024,9,7,1,2024/1/9,7:32,1,,24160,7,交差点付近－その他,1,138.3205739,34.86750111
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,35,2024,9,7,1,2024/1/9,7:35,1,,24160,7,交差点付近－その他,1,138.3173931,34.84310694
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,5,2024,10,7,12,2024/12/10,7:5,1,,22220,7,交差点付近－その他,1,138.2830081,34.86127194
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,3,火,0,40,2024,30,7,1,2024/1/30,7:40,1,,37000,14,単路－その他,1,138.3063481,34.83502806
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,45,2024,7,6,2,2024/2/7,6:45,1,,10310,1,交差点－その他,1,138.2916339,34.78783
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,54,2024,14,6,2,2024/2/14,6:54,1,,37000,1,交差点－その他,1,138.2899489,34.80995111
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,9,2024,13,7,11,2024/11/13,7:9,1,,37000,1,交差点－その他,1,138.2687939,34.81116
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,22,2024,18,7,12,2024/12/18,7:22,1,,37000,1,交差点－その他,1,138.30295,34.80379694
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,4,水,0,23,2024,14,7,2,2024/2/14,7:23,1,,10340,14,単路－その他,1,138.25573,34.81595694
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,45,2024,25,7,1,2024/1/25,7:45,1,,22240,1,交差点－その他,1,138.2938889,34.84152806
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,50,2024,26,7,12,2024/12/26,7:50,1,,37000,1,交差点－その他,1,138.2996769,34.88479111
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,5,木,0,4,2024,3,6,10,2024/10/3,6:4,2,,37000,1,交差点－その他,1,138.3143011,34.85907306
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,35,2024,26,7,1,2024/1/26,7:35,1,主要地方道－市道,1500,1,交差点－その他,1,138.3004,34.86618
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,0,2024,13,6,9,2024/9/13,6:0,1,,37000,1,交差点－その他,1,138.3230561,34.84295
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,6,金,0,32,2024,27,7,12,2024/12/27,7:32,2,,22220,1,交差点－その他,1,138.3146619,34.863865
2,負傷,21,車両相互,1,晴,11,昼－明,6-9時,7,土,0,40,2024,13,7,1,2024/1/13,7:40,1,,37000,1,交差点－その他,1,138.289945,34.80996111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,45,2024,28,11,1,2024/1/28,11:45,1,,37000,1,交差点－その他,1,138.3202861,34.85061389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,30,2024,7,14,1,2024/1/7,14:30,1,,37000,1,交差点－その他,1,138.3211661,34.875135
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,50,2024,4,13,2,2024/2/4,13:50,1,,37000,1,交差点－その他,1,138.2505311,34.81855389
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,18,2024,7,8,4,2024/4/7,8:18,1,,37000,1,交差点－その他,1,138.3081189,34.84105
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,7,2024,5,13,5,2024/5/5,13:7,1,,24160,1,交差点－その他,1,138.3227211,34.87128611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,20,2024,26,14,5,2024/5/26,14:20,1,,37000,1,交差点－その他,1,138.32318,34.83326389
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,23,2024,28,7,7,2024/7/28,7:23,1,主要地方道－市道,1500,1,交差点－その他,1,138.2998061,34.84701806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,22,2024,21,14,7,2024/7/21,14:22,1,,37000,1,交差点－その他,1,138.2862061,34.84785889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,7,2024,4,12,8,2024/8/4,12:7,1,,37000,1,交差点－その他,1,138.2954189,34.82932111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,0,2024,18,15,8,2024/8/18,15:0,1,,37000,1,交差点－その他,1,138.3102331,34.810705
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,6,2024,11,17,8,2024/8/11,17:6,1,,22220,1,交差点－その他,1,138.2827611,34.861295
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,10,2024,8,8,9,2024/9/8,8:10,1,,37000,1,交差点－その他,1,138.3241731,34.83679306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,53,2024,8,12,9,2024/9/8,12:53,1,,37000,1,交差点－その他,1,138.32029,34.84919194
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,0,2024,20,14,10,2024/10/20,14:0,1,主要地方道－市道,1500,1,交差点－その他,1,138.3010719,34.85949806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,0,2024,1,12,12,2024/12/1,12:0,1,,37000,1,交差点－その他,1,138.3163661,34.84013889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,7,2024,14,10,1,2024/1/14,10:7,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.2622089,34.80131306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,48,2024,26,12,5,2024/5/26,12:48,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.2867619,34.82213194
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,45,2024,28,12,7,2024/7/28,12:45,1,,22240,7,交差点付近－その他,1,138.2861611,34.86292889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,44,2024,15,9,12,2024/12/15,9:44,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.2995489,34.87449306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,0,2024,14,13,1,2024/1/14,13:0,1,主要地方道－市道,1500,14,単路－その他,1,138.3048689,34.87743694
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,56,2024,7,8,4,2024/4/7,8:56,1,主要地方道－市道,1500,14,単路－その他,1,138.2798661,34.81670694
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,50,2024,28,8,4,2024/4/28,8:50,1,主要地方道－市道,1500,14,単路－その他,1,138.3198031,34.88211306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,30,2024,14,15,4,2024/4/14,15:30,1,主要地方道－市道,1500,14,単路－その他,1,138.3359231,34.89766806
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,45,2024,5,15,5,2024/5/5,15:45,1,,37000,14,単路－その他,1,138.3096411,34.84272389
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,37,2024,7,6,7,2024/7/7,6:37,1,,22270,14,単路－その他,1,138.3009269,34.79377111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,11,2024,4,12,8,2024/8/4,12:11,1,主要地方道－市道,1500,14,単路－その他,1,138.3135289,34.87971611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,56,2024,18,12,8,2024/8/18,12:56,1,主要地方道－市道,1500,14,単路－その他,1,138.3281839,34.88982306
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,1,日,0,10,2024,21,11,1,2024/1/21,11:10,2,,23550,1,交差点－その他,1,138.333955,34.827505
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,48,2024,4,16,8,2024/8/4,16:48,2,,37000,1,交差点－その他,1,138.3124261,34.87380111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,35,2024,22,12,12,2024/12/22,12:35,2,主要地方道－市道,1500,1,交差点－その他,1,138.3107831,34.87904194
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,1,日,0,57,2024,28,8,1,2024/1/28,8:57,2,主要地方道－市道,1500,7,交差点付近－その他,1,138.29997,34.84199
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,45,2024,21,13,1,2024/1/21,13:45,2,主要地方道－市道,1500,14,単路－その他,1,138.3327361,34.89437194
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,56,2024,25,12,8,2024/8/25,12:56,2,,10310,14,単路－その他,1,138.290195,34.78655306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,7,2024,25,17,8,2024/8/25,17:7,2,,24160,14,単路－その他,1,138.3080719,34.83582306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,10,2024,29,12,12,2024/12/29,12:10,2,主要地方道－市道,1500,14,単路－その他,1,138.3052731,34.87753389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,50,2024,31,12,3,2024/3/31,12:50,3,主要地方道－市道,1500,14,単路－その他,1,138.26927,34.80748889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,35,2024,10,12,11,2024/11/10,12:35,3,,37000,14,単路－その他,1,138.2982639,34.85407306
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,1,日,0,9,2024,15,15,12,2024/12/15,15:9,4,主要地方道－市道,1500,1,交差点－その他,1,138.3011589,34.85945389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,1,日,0,33,2024,11,13,8,2024/8/11,13:33,5,主要地方道－市道,1500,14,単路－その他,1,138.2641869,34.80298806
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,4,2024,22,10,1,2024/1/22,10:4,1,,10310,1,交差点－その他,1,138.3219369,34.85785694
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,5,2024,29,10,1,2024/1/29,10:5,1,,37000,1,交差点－その他,1,138.3028531,34.85913611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,25,2024,26,11,2,2024/2/26,11:25,1,,37000,1,交差点－その他,1,138.3226311,34.83491694
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,8,2024,26,12,2,2024/2/26,12:8,1,,37000,1,交差点－その他,1,138.2839919,34.82591806
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,30,2024,8,6,4,2024/4/8,6:30,1,,37000,1,交差点－その他,1,138.2883639,34.81621111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,47,2024,15,8,4,2024/4/15,8:47,1,,37000,1,交差点－その他,1,138.3172411,34.86300389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,45,2024,1,14,4,2024/4/1,14:45,1,,37000,1,交差点－その他,1,138.3158669,34.866645
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,15,2024,3,17,6,2024/6/3,17:15,1,主要地方道－市道,1500,1,交差点－その他,1,138.2625161,34.80152806
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,50,2024,29,12,7,2024/7/29,12:50,1,,37000,1,交差点－その他,1,138.3189789,34.87072389
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,9,2024,21,13,10,2024/10/21,13:9,1,主要地方道－市道,1500,1,交差点－その他,1,138.2736669,34.81141
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,45,2024,25,7,11,2024/11/25,7:45,1,,37000,1,交差点－その他,1,138.2574819,34.815295
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,58,2024,2,7,12,2024/12/2,7:58,1,,37000,1,交差点－その他,1,138.3090439,34.85383889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,40,2024,16,10,12,2024/12/16,10:40,1,,37000,1,交差点－その他,1,138.3062411,34.85931306
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,0,2024,23,10,12,2024/12/23,10:0,1,,37000,1,交差点－その他,1,138.3289989,34.88544694
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,20,2024,9,13,12,2024/12/9,13:20,1,,10310,1,交差点－その他,1,138.3202819,34.84914694
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,51,2024,23,14,12,2024/12/23,14:51,1,,37000,1,交差点－その他,1,138.3066989,34.86965
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,40,2024,8,15,1,2024/1/8,15:40,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.2995639,34.87445611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,38,2024,11,11,3,2024/3/11,11:38,1,,37000,7,交差点付近－その他,1,138.308825,34.85967694
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,35,2024,18,16,3,2024/3/18,16:35,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.3005739,34.86638111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,50,2024,29,9,4,2024/4/29,9:50,1,,10810,7,交差点付近－その他,1,138.3165811,34.86764889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,30,2024,22,12,4,2024/4/22,12:30,1,,10310,7,交差点付近－その他,1,138.28645,34.78295194
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,29,2024,17,16,6,2024/6/17,16:29,1,,24160,7,交差点付近－その他,1,138.30755,34.83534389
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,50,2024,29,8,7,2024/7/29,8:50,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.2999461,34.85431611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,52,2024,22,13,7,2024/7/22,13:52,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.320625,34.88261611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,46,2024,18,14,11,2024/11/18,14:46,1,主要地方道－市道,1500,7,交差点付近－その他,1,138.3000189,34.85458694
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,35,2024,26,13,2,2024/2/26,13:35,1,,10810,13,単路－カーブ・屈折,1,138.3111939,34.87846111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,20,2024,10,11,6,2024/6/10,11:20,1,,37000,13,単路－カーブ・屈折,1,138.2821739,34.81522889
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,40,2024,26,9,2,2024/2/26,9:40,1,主要地方道－市道,1500,14,単路－その他,1,138.3010919,34.86064306
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,28,2024,26,13,2,2024/2/26,13:28,1,,23550,14,単路－その他,1,138.3274561,34.81923
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,49,2024,18,14,3,2024/3/18,14:49,1,,37000,14,単路－その他,1,138.3182689,34.87157389
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,16,2024,4,15,3,2024/3/4,15:16,1,,24160,14,単路－その他,1,138.3228411,34.87140889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,3,2024,20,12,5,2024/5/20,12:3,1,,24160,14,単路－その他,1,138.3178689,34.843325
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,43,2024,20,16,5,2024/5/20,16:43,1,,37000,14,単路－その他,1,138.311205,34.85971389
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,35,2024,10,9,6,2024/6/10,9:35,1,,24160,14,単路－その他,1,138.3183381,34.85908111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,25,2024,10,9,6,2024/6/10,9:25,1,,37000,14,単路－その他,1,138.2877969,34.85336694
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,26,2024,29,7,7,2024/7/29,7:26,1,主要地方道－市道,1501,14,単路－その他,1,138.3247961,34.88633806
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,25,2024,8,11,7,2024/7/8,11:25,1,,37000,14,単路－その他,1,138.2602519,34.80027889
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,44,2024,8,13,7,2024/7/8,13:44,1,,24160,14,単路－その他,1,138.31774,34.85020611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,4,2024,22,13,7,2024/7/22,13:4,1,,37000,14,単路－その他,1,138.3213389,34.87176111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,15,2024,26,7,8,2024/8/26,7:15,1,,10310,14,単路－その他,1,138.3034861,34.79887694
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,36,2024,12,16,8,2024/8/12,16:36,1,,42711,14,単路－その他,1,138.258455,34.81116611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,24,2024,14,13,10,2024/10/14,13:24,1,,37000,14,単路－その他,1,138.3058789,34.86375389
